slug,name,category,history_source_mode,has_avax_history,has_total_history,avax_history_days,total_history_days,current_avax_core_tvl,current_total_core_tvl,current_non_avax_core_tvl,current_avax_share,active_chain_count_core,data_quality_score_v2,current_status,current_tvl_band_avax,low_tvl_now_avax,migrated_candidate,core_eligible,core_universe_status,boundary_reason,label_confidence_v2,structural_decay_label_v2,structural_decay_target_v2,avax_peak_tvl,avax_current_tvl,avax_drawdown_from_peak,avax_tvl_30d_change,avax_tvl_90d_change,avax_consecutive_decline_days,avax_volatility_full,avax_only,num_chains,old_label,launch_date,decay_mode_v2,stage1_terminal_prob,stage1_score_confidence,risk_uncertainty,risk_band,reason_1,reason_2,reason_3,stage2_terminal_mode_prob,stage2_terminal_mode_oof_prob,stage1_terminal_prob_stage1,stage1_score_confidence_stage1,reason_1_stage1,reason_2_stage1,reason_3_stage1,composite_terminal_prob,composite_watch_band
onx-finance,OnX Finance,Yield Aggregator,avax_core,1,1,1462,1820,0.0,249382.94039,249382.94039,0.0,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,883.0,0.0,1.0,0.0,-0.8571428571428571,360.0,2.468906874527541,0,4,alive,2022-03-08,terminal_global_decay,0.9603498965554096,0.9680293395306283,0.031970660469371685,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8350986637625066,0.6662618082989116,0.9603498965554096,0.9680293395306283,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.801986915357884,terminal_risk
openocean,OpenOcean,DEX Aggregator,avax_core,1,1,1582,1632,10310.59911,155393.55294,145082.95382999998,0.0663515243388578,3.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,819877.0,10310.0,0.987424943009744,0.0027229407760381,-0.0031902552204176,857.0,2.3453368785156505,0,8,alive,2021-11-08,native_revival_or_threshold_boundary,0.9457659955243667,0.9505972026789752,0.04940279732102485,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16362847748117867,0.2734719039715679,0.9457659955243667,0.9505972026789752,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.15475424990112335,monitor
opyn-gamma,Opyn Gamma,Options,avax_core,1,1,1849,1873,19499.67083,941674.53471,922174.86388,0.0207074420208306,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,20733184.0,19499.0,0.999059526988233,0.100451467268623,-0.3378158109209453,805.0,2.7102290973186243,0,3,alive,2021-12-05,native_revival_or_threshold_boundary,0.512276547724966,0.7360991916045297,0.26390080839547025,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.043733573530878936,0.1066360258751902,0.512276547724966,0.7360991916045297,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.022403684068074612,monitor
orcadao,OrcaDAO,Lending,avax_core,1,1,1608,1608,9056.16498,9056.16498,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,9870124.0,9056.0,0.9990824836648456,-0.045224541429475,-0.1803619909502262,792.0,3.2596176202449985,1,1,dead,2021-10-13,terminal_global_decay,0.6194307982900489,0.7232657254183192,0.2767342745816807,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9295023598681993,0.8835825518387963,0.6194307982900489,0.7232657254183192,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.575762388785643,elevated
ordernchaos,OrderNChaos,Algo-Stables,avax_core,1,1,1323,1323,14673.61689,60548.262480000005,45874.64559000001,0.2423457963776733,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,1007727.0,14673.0,0.9854395089146168,0.0008184422316191,0.0008184422316191,661.0,2.0412918249821344,0,5,alive,2022-07-25,native_revival_or_threshold_boundary,0.9476898198679817,0.9619352703137777,0.03806472968622231,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.18327789710292713,0.2980679679384675,0.9476898198679817,0.9619352703137777,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1736905972912555,monitor
pangolin-v2,Pangolin V2,Dexs,avax_core,1,1,1769,1769,1805793.90713,1846483.06464,40689.15751000005,0.9779639692942794,2.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,483749257.0,1805793.0,0.9962670888402004,0.067983168179224,-0.3456767890588737,784.0,1.407798635577436,0,4,alive,2021-02-10,resilient_or_unproven,0.0609887175194038,0.9608805364232821,0.03911946357671793,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.03754221807269531,,0.0609887175194038,0.9608805364232821,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0022896517330874707,monitor
pangolin-v3,Pangolin V3,Dexs,avax_core,1,1,217,217,403573.52605,419560.87598,15987.349930000026,0.9618950411125508,2.0,0.878356,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.878356,censored,,1351559.0,403573.0,0.7014018625897944,-0.22233334296808,-0.1597127514933966,77.0,0.4167260223543438,0,2,alive,2025-08-04,resilient_or_unproven,0.054499213963462426,0.8458627766170392,0.03699322755575278,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.17676343152814922,,0.054499213963462426,0.8458627766170392,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.009633468075768445,monitor
papa-dao,Papa DAO,Reserve Currency,avax_core,1,1,1548,1548,7.62014,7.62014,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,15309680.0,7.0,0.9999995427729385,0.0,-0.2727272727272727,398.0,5.504494070397599,1,1,dead,2021-12-12,terminal_global_decay,0.9332541165760186,0.9538041350947786,0.04619586490522148,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9947268544714932,0.9911038225272619,0.9332541165760186,0.9538041350947786,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9283329318042353,terminal_risk
parallel-protocol-v3,Parallel Protocol V3,CDP,avax_core,1,1,174,223,2135857.78317,3206678.9540500003,1070821.17088,0.6660653635040188,4.0,0.856438,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.856438,censored,,2467779.0,2135857.0,0.1345023196971852,2.5398164675387527,7.811077283565588,2.0,1.1000799286349183,0,5,alive,2025-09-27,resilient_or_unproven,0.5428208136240029,0.5793132059756839,0.32357834895732807,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.11627804820124746,,0.5428208136240029,0.5793132059756839,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06311814473121218,monitor
partyswap,PartySwap,Dexs,avax_core,1,1,1555,1555,4445.55758,4445.55758,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,902958.0,4445.0,0.9950772904166084,-0.0111209964412811,-0.5623584998523476,809.0,2.550152498944221,1,1,dead,2021-12-05,terminal_global_decay,0.8830837162496243,0.916235756203285,0.08376424379671495,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9607045428930124,0.9407359303632932,0.8830837162496243,0.916235756203285,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.848382537955858,terminal_risk
pendle,Pendle,Yield,avax_core,1,1,1573,1699,52546.62706,2149026798.77143,2148974252.14437,2.445135960614368e-05,11.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,10646223.0,52546.0,0.9950643528695576,0.0075933347395064,-0.0374949628164267,788.0,1.7718013314387808,0,11,alive,2021-11-17,resilient_or_unproven,0.08802537401336102,0.9431604390765769,0.056839560923423085,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.029621163146648945,,0.08802537401336102,0.9431604390765769,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0026074139646945593,monitor
penguin-finance,Penguin Finance,Yield,avax_core,1,1,1696,1787,88332.7646,88332.7646,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,75258164.0,88332.0,0.998826280162774,0.0638428557664514,-0.2969244973654467,819.0,2.776718704197887,1,1,alive,2021-04-16,native_revival_or_threshold_boundary,0.40533978283941563,0.8629001714245007,0.13709982857549927,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.010507289441711774,0.02037082833088058,0.40533978283941563,0.8629001714245007,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004259022420534335,monitor
pharaoh-cl,Pharaoh CL,Dexs,avax_core,1,1,815,815,6313986.75455,6313986.75455,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,59821759.0,6313986.0,0.8944533543388452,0.0980854595377109,-0.0752415705693632,132.0,0.8376365259903688,1,1,alive,2023-12-15,resilient_or_unproven,0.0950514566081864,0.937797379048533,0.06220262095146705,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.13190889455396815,,0.0950514566081864,0.937797379048533,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.012538132566930338,monitor
pharaoh-legacy,Pharaoh Legacy,Dexs,avax_core,1,1,727,727,3486041.87088,3486041.87088,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,15221986.0,3486041.0,0.7709864534102187,0.0199741059607493,-0.2275276062485749,103.0,0.7944851506076923,1,1,alive,2024-03-12,resilient_or_unproven,0.1033780975024263,0.924210994066969,0.07578900593303094,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.14039460787640726,,0.1033780975024263,0.924210994066969,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.014513727461862136,monitor
pharaoh-v3,Pharaoh V3,Dexs,avax_core,1,1,147,147,29598842.50312,29598842.50312,0.0,1.0,1.0,0.820822,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.820822,censored,,54716193.0,29598842.0,0.4590478544441131,0.2891256995032447,-0.2771791330748382,61.0,0.3531292670558056,1,1,alive,2025-10-13,resilient_or_unproven,0.3116765866904526,0.6458646419903005,0.2131489628807459,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.15271147951757275,,0.3116765866904526,0.6458646419903005,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.047596592684486044,monitor
pharaoh-v3-legacy,Pharaoh V3 Legacy,Dexs,avax_core,1,1,147,147,1139551.65045,1139551.65045,0.0,1.0,1.0,0.820822,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.820822,censored,,8048425.0,1139551.0,0.8584131677936988,0.5035492434437953,-0.1609694465448906,68.0,0.7926953967334535,1,1,alive,2025-10-13,resilient_or_unproven,0.87242460431737,0.7444184589835655,0.09308174125015482,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.22865512623819226,,0.87242460431737,0.7444184589835655,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.19948435803349318,monitor
phuture,Phuture,Indexes,avax_core,1,1,1268,1362,858275.15935,861499.41787,3224.258520000032,0.99625738746525,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,4992311.0,858275.0,0.8280806223810977,0.0317404600707801,-0.515780043012888,239.0,0.6325830667234597,0,2,alive,2022-09-08,resilient_or_unproven,0.2070187197734491,0.8798866169002905,0.12011338309970951,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.143010225559986,,0.2070187197734491,0.8798866169002905,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.029605793809940488,monitor
piggy-finance,Piggy Finance,Yield,avax_core,1,1,616,616,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2021-12-28,terminal_global_decay,0.9957494660885454,0.9950979817360497,0.004902018263950332,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,0.9995091363230143,0.9957494660885454,0.9950979817360497,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9954346423052551,terminal_risk
piggybank-dao,Piggybank DAO,Reserve Currency,avax_core,1,1,655,655,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,2454901.0,0.0,1.0,0.0,0.0,124.0,2.482241455564845,1,1,dead,2021-11-19,terminal_global_decay,0.863420757454959,0.90450220117095,0.09549779882904992,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9981678175350491,0.9989689989232872,0.863420757454959,0.90450220117095,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8618388130832755,terminal_risk
pinksale,PinkSale,Launchpad,avax_core,1,1,1281,1281,55242.96014,165799955.11686,165744712.15672,0.0003331904408602,5.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,2085763.0,55242.0,0.9735147281834032,0.1336083066568169,-0.3225375257529677,357.0,0.8609949631607459,0,6,alive,2022-07-04,resilient_or_unproven,0.0637219502280551,0.9312926416670858,0.06870735833291419,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07710163458879966,,0.0637219502280551,0.9312926416670858,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004913066521769184,monitor
piratedao,PirateDAO,Reserve Currency,avax_core,1,1,1533,1533,800.67862,800.67862,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,349160.0,800.0,0.997708786802612,-0.0074349442379182,-0.0111111111111111,619.0,4.656306768589662,1,1,dead,2021-12-27,terminal_global_decay,0.9775267491457266,0.983875825390128,0.016124174609872054,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9937412282943017,0.9900445908847774,0.9775267491457266,0.983875825390128,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.97140863238661,terminal_risk
platypus-finance,Platypus Finance,Dexs,avax_core,1,1,1561,1561,46567.27869,46567.27869,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,1254719052.0,46567.0,0.9999628865123824,0.0124358639881728,-0.216000538738678,780.0,2.505409864911885,1,1,alive,2021-11-27,native_revival_or_threshold_boundary,0.11555735804419952,0.8819298358430749,0.11807016415692506,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.024174171384656027,0.05191517856756703,0.11555735804419952,0.8819298358430749,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0027935033781185388,monitor
ploutos-money,Ploutos Money,Lending,avax_core,1,1,9,152,10576.20272,18055.37566,7479.172939999999,0.5857647561125294,1.0,0.746575,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.746575,insufficient_early_window,,73231.0,10576.0,0.8555802870369106,-0.7941336758924054,-0.7941336758924054,4.0,0.4693409181534462,0,9,alive,2026-02-20,resilient_or_unproven,,,,,,,,0.3446289399662097,,,,,,,,nan
polar-bear-finance,Polar Bear Finance,Algo-Stables,avax_core,1,1,1457,1457,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-03-13,terminal_global_decay,0.9986616892583011,0.9990044178676353,0.000995582132364727,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9986616892583011,0.9990044178676353,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9983459447242122,terminal_risk
poolside,Poolside,Dexs,avax_core,1,1,872,872,199.14263,37544.03495,37344.89232,0.0053042415463658,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,2662592.0,199.0,0.9999252607985,0.0928961748633879,-0.3243243243243243,373.0,2.7474672384868017,0,4,alive,2023-10-19,terminal_global_decay,0.7742709845340296,0.7855977669798658,0.2144022330201342,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8856651492349019,0.808185549362005,0.7742709845340296,0.7855977669798658,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.6857448270655858,terminal_risk
pooltogether-v4,PoolTogether V4,Yield Lottery,avax_core,1,1,866,866,16032.46694,752539.11728,736506.65034,0.021304496433286,4.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,72205.0,16032.0,0.777965514853542,-0.0013702896293989,-0.0072445820433436,422.0,0.6254353598144431,0,4,alive,2023-10-25,resilient_or_unproven,0.1704199684818117,0.8665859299414127,0.13341407005858727,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.1023648642403894,,0.1704199684818117,0.8665859299414127,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.017445016937492095,monitor
poolz-vesting,Poolz Vesting,Launchpad,avax_core,1,1,172,576,0.0,18899.81432,18899.81432,0.0,1.0,0.894247,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,0.894247,censored,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,dead,2025-09-16,resilient_or_unproven,0.9533724548685791,0.8498570243207842,0.04963950192644289,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9327093595792701,,0.9533724548685791,0.8498570243207842,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8892194118209891,terminal_risk
prime-protocol,Prime Protocol,Lending,avax_core,1,1,1027,1027,32166.41056,375150.93450999993,342984.52394999994,0.0857425841202125,8.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,1206826.0,32166.0,0.9733466133477404,0.0617573277000264,-0.1904821824038655,334.0,0.7209597451388958,0,9,alive,2023-05-17,resilient_or_unproven,0.035321119969208836,0.976581347322051,0.023418652677948994,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05378001015443997,,0.035321119969208836,0.976581347322051,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0018995701906102437,monitor
printyfinance,printyfinance,Dexs,avax_core,1,1,1052,1052,1186.89352,1186.89352,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,3300.0,1186.0,0.6406060606060606,0.107276119402985,-0.3232611174458381,52.0,0.733451984927976,1,1,dead,2023-04-22,terminal_global_decay,0.9547401624605678,0.9629215302547267,0.037078469745273325,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9877653741362626,0.9774826035941777,0.9547401624605678,0.9629215302547267,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9430592737757789,terminal_risk
